nx ny nz f
0.377940573 0.852954667 0.360040635 0.072335227
0.377061090 -0.218376329 0.900075949 0.139479312
0.663709080 0.541174010 0.516353510 0.139615035
-0.052289704 -0.998115392 0.032116211 0.006100695
0.624544036 -0.780815023 -0.016512044 0.034031651
0.194595194 -0.614964002 -0.764167512 0.040684977
-0.046853696 0.518329858 0.853896299 0.032395816
0.479784635 0.391968722 -0.784963200 0.010600584
0.248888250 -0.662381091 -0.706615828 0.110009618
0.469680650 -0.628765620 0.619720810 0.115621423
0.820490364 -0.324627660 -0.470544838 0.098336002
0.182587671 -0.501786314 0.845501175 0.130700475
0.841043945 -0.012137069 0.540830634 0.086486515
0.583775601 0.479043247 -0.655533078 0.116896085
0.733024689 0.590772936 0.337138166 0.140696174
0.790112842 0.439103678 -0.427679385 0.048351426
0.288978333 0.957327208 0.004017501 0.099581576
0.243879039 0.360514011 -0.900306982 0.108475434
0.664603751 -0.650472404 -0.367678535 0.128499721
0.611047643 0.665920210 0.427984874 0.011589456
0.770601807 0.226926380 -0.595547876 0.021547310
0.822086225 -0.490571247 0.288988047 0.008126409
0.036105181 0.265216789 -0.963512569 0.078324109
0.922868451 -0.316949085 0.218762655 0.174258862
0.346368666 -0.360805779 -0.865937606 0.110122825
0.701588755 0.697747199 0.144644617 0.096213367
-0.074638931 -0.981845268 -0.174381478 0.172901441
0.560454056 -0.508445146 0.653739079 0.014521257
0.664555622 0.605231492 -0.438247266 0.065346043
0.920625389 -0.348574511 -0.175911065 0.110859188
0.039153803 -0.138855652 0.989538320 0.037053408
-0.090477968 0.772829211 0.628131155 0.172880359
0.305634952 -0.835969282 -0.455787928 0.112111040
0.612941134 -0.692543359 0.380377263 0.157329159
0.586172235 0.491856192 -0.643800899 0.050149159
0.766823439 -0.611582432 0.194804367 0.154339510
0.463643834 0.582670666 -0.667479805 0.031400675
0.369380926 0.657332896 0.656864670 0.053266504
0.629211411 0.534247189 0.564511240 0.010291646
0.756334986 0.376840748 0.534741470 0.116466585
0.042781051 -0.902285726 0.429010781 0.060176616
0.172658715 0.937255422 0.302888167 0.075542293
-0.450539710 -0.461075735 -0.764475727 0.163530947
0.384663008 0.704496900 -0.596421402 0.010167984
0.197195418 -0.978887304 -0.053792326 0.175955275
-0.587664778 -0.352755207 0.728157863 0.006970576
-0.272651883 -0.961743345 -0.026658753 0.106735255
0.224437074 -0.794630879 -0.564083120 0.093796081
0.667311852 -0.081714251 -0.740282158 0.027224711
0.731221458 0.616367621 -0.292243279 0.175343143
0.259202833 0.450330724 0.854409814 0.008741046
-0.295325518 0.908000637 -0.297182908 0.107863988
-0.086178536 -0.535908402 -0.839866325 0.108540085
0.195723984 0.463332523 -0.864300350 0.317225553
0.290730982 -0.260314873 0.920712584 0.242791206
0.571190329 -0.529753226 -0.626979368 0.056362502
0.494455582 0.784842603 -0.373544864 0.205451579
-0.810493745 -0.574453203 -0.114470112 0.000438593
-0.242636777 -0.721040182 -0.649021147 0.321586788
0.591974302 0.710687140 -0.380118685 0.256303897
0.139703563 0.600876829 -0.787038723 0.036279901
0.723377889 -0.170353317 0.669107000 0.038331103
0.506779919 0.607541015 -0.611611011 0.162224610
0.835473763 -0.386035948 0.391100804 0.191830916
0.412302581 0.153543508 -0.898015018 0.107533663
0.783710368 0.376925687 0.493685209 0.122309537
0.397161975 -0.906919996 -0.140564881 0.124484519
0.488531485 -0.872085265 0.028359816 0.031423600
0.044641333 -0.759864742 0.648546626 0.012812800
0.132987758 0.327981957 -0.935276479 0.001990352
0.347837623 -0.256472625 0.901793092 0.024724253
0.077386854 -0.857274094 -0.509011201 0.055991223
0.597309767 0.686098901 -0.415318361 0.106777574
0.818329517 -0.156811184 -0.552943989 0.005366490
0.516074782 -0.854203325 -0.063273212 0.181639321
0.596163785 0.723351606 -0.348354986 0.075368379
0.217044561 -0.779683320 -0.587354730 0.023259954
-0.200812169 -0.800256983 -0.565033834 0.055704212
0.322920643 0.705480262 0.630888151 0.130424249
0.715371245 0.686054098 -0.132566045 0.066809902
0.540313250 -0.482566437 -0.689341153 0.052212083
0.904826888 -0.217036830 0.366310411 0.045431602
0.702747136 -0.443353253 -0.556403052 0.089542637
0.758472032 -0.358056029 0.544532880 0.032431922
0.954408929 -0.297895577 0.019021608 0.025010471
0.819972109 0.547499869 -0.167001896 0.042275221
-0.945802132 -0.201336472 0.254797866 0.014186903
0.391206006 0.400193763 0.828735671 0.091925782
0.497667469 -0.690099711 -0.525442175 0.079767274
0.646358482 0.607103719 -0.462218333 0.079745596
0.974789835 0.216593581 0.053591031 0.000186537
-0.947660509 0.316088956 0.045025901 0.021529121
0.421639714 -0.389938460 -0.818637862 0.135397110
0.289004986 -0.935628017 0.202672967 0.044412537
0.867452081 0.286588879 0.406686245 0.105166260
-0.966090422 -0.258151275 -0.005216862 0.065929153
0.598717223 -0.729052046 0.331693836 0.034470438
0.597294079 0.448696131 -0.664764293 0.014047112
0.464157396 -0.598251138 0.653187176 0.057817284
0.499406715 -0.608586652 -0.616615942 0.043072843
0.964913653 -0.238853485 0.109044275 0.158659737
0.589374908 0.020395288 -0.807602161 0.280537279
0.811862378 -0.572056200 -0.116752656 0.024380644
-0.139398131 -0.577677772 0.804273929 0.005631132
0.386285063 0.046631647 0.921199945 0.026149721
0.778351161 -0.338953265 -0.528469635 0.177983281
-0.931507844 -0.355582311 -0.076513773 0.049607967
0.571292197 -0.727244971 -0.380447077 0.038653898
0.511054430 -0.664519413 0.545194754 0.125756442
0.635224939 0.246128687 -0.732058704 0.110623154
0.069932798 0.671776525 0.737445390 0.039266012
0.559313326 -0.547663553 0.622280673 0.019009241
-0.280827957 0.421261285 -0.862365693 0.123949009
0.156490451 0.619158167 0.769515369 0.005583608
0.588927100 0.798555047 -0.124397376 0.003121654
0.627705162 -0.553658923 0.547218444 0.005246915
0.388227706 -0.169495316 -0.905842473 0.094897854
0.642511397 0.744909591 0.179690863 0.003968399
0.512345946 -0.666335754 -0.541754829 0.009943069
0.293421162 0.020485176 -0.955763767 0.070932337
0.764364516 -0.476834293 -0.434022977 0.011899613
-0.253904125 0.961994612 -0.100494086 0.167754862
0.461187492 -0.638064630 0.616587078 0.158547598
0.319497817 0.640731312 0.698129308 0.149979347
0.270906490 -0.856623189 0.439097239 0.065906670
-0.985156211 0.098727822 -0.140428118 0.013776692
0.420534127 -0.798135377 0.431428984 0.042000788
0.515436762 0.856769097 -0.016482044 0.058639350
0.612669553 -0.200022601 -0.764609036 0.082931210
0.840519787 0.526542231 0.127592187 0.128653794
0.713687031 -0.504650929 -0.485775937 0.045570851
0.216523048 0.636460215 -0.740294647 0.134342194
0.650184570 0.227885725 0.724795227 0.086212098
0.158799280 -0.865902832 -0.474336457 0.020752348
0.714267020 -0.630512005 -0.303771683 0.006039462
0.571339777 0.542825193 0.615558014 0.151289407
0.468397096 -0.660798098 -0.586472534 0.036470823
0.841026168 -0.319304901 0.436714283 0.031878619
0.401321965 -0.639366428 0.655859170 0.035645458
0.568638914 0.584498267 0.578801832 0.076432968
0.620529395 0.779922685 0.081632559 0.080038345
0.710043459 -0.664939445 0.231719272 0.034608057
-0.213841914 0.690865456 -0.690634894 0.045365452
0.198535062 -0.622122377 -0.757329239 0.190457382
0.826946380 -0.047699591 0.560253901 0.101492561
0.786251134 0.485040634 -0.382811622 0.040654924
0.467457440 0.835780726 0.288017568 0.004689032
0.504620477 0.393731792 0.768331602 0.030325544
0.462736549 0.583278984 -0.667578094 0.084611646
0.910834328 0.404973840 0.079856224 0.010798255
0.619285166 -0.717727160 0.318360813 0.460439580
0.835735286 0.496847111 0.233857821 0.196485526
0.760904425 0.215115262 -0.612168180 0.034996286
0.491519737 0.789596441 0.367349708 0.012304979
0.854298349 0.106755269 0.508701919 0.044425776
0.624839716 -0.428799724 0.652461589 0.014889718
0.798703198 0.460997292 -0.386723026 0.009101052
0.168078354 -0.662940972 0.729560782 0.029668631
0.891275788 0.324925965 -0.316307741 0.050667902
0.746436771 0.034657982 0.664553212 0.016753199
0.820320272 -0.497586310 -0.281926438 0.000503016
0.960498849 0.098459754 -0.260283765 0.217335132
0.629537589 0.699586421 -0.338025537 0.011302505
0.765521829 0.048839448 0.641553612 0.009077255
-0.355631495 0.626910360 -0.693188026 0.164040385
0.181769201 0.824876729 0.535292761 0.248343988
0.664072977 -0.722325504 0.193010226 0.239930584
0.853187773 0.193838317 -0.484249244 0.022033514
0.027061504 0.953648214 -0.299704451 0.085590439
0.469700657 -0.191143185 0.861884897 0.156176650
0.370786637 -0.701285963 -0.608863916 0.073213113
0.614006817 0.548597139 -0.567482870 0.194212983
0.054171539 0.521553518 -0.851497136 0.083058509
0.706544970 -0.143504955 0.692965031 0.122630111
-0.353709770 -0.223107025 -0.908357118 0.182419182
0.550178729 0.123151163 -0.825915951 0.072896584
0.597306730 -0.401444963 0.694310170 0.027670616
0.452875519 0.512362052 -0.729649842 0.006684764
0.106820044 -0.493970116 -0.862892231 0.080695176
0.932426421 0.360950005 -0.017206511 0.039644289
0.354237114 -0.383374960 0.852959382 0.001409566
0.201218111 0.953147465 0.225878690 0.010704991
0.928789360 -0.361682225 -0.080847342 0.008776671
0.248841757 -0.887581469 -0.387655666 0.133415319
0.981092779 -0.159493747 -0.109629845 0.204347581
0.676497780 -0.734391108 0.054958653 0.140419480
0.036536153 0.587584227 0.808337730 0.223944169
0.919374299 -0.147190615 -0.364809293 0.129179805
0.093621546 0.156997481 -0.983151462 0.038257010
0.686424123 -0.341488530 -0.642033883 0.136395071
0.137162841 0.711733707 -0.688927779 0.019219614
0.115827097 0.568698630 -0.814350018 0.144936934
0.336202801 -0.861358834 -0.380826254 0.042195779
0.328006983 -0.673708621 0.662214552 0.104881896
0.326986048 -0.821609608 0.466945153 0.059359800
0.755021290 0.531655064 -0.383778249 0.086860520
0.863790890 -0.057590271 0.500548358 0.152159056
0.411935831 -0.530345594 0.740973969 0.125306954
0.587974091 0.375159434 0.716618355 0.141428507
0.342342148 0.666443848 -0.662309936 0.074852005
0.883002807 -0.464912740 -0.064515010 0.074571327
0.725801537 0.551864154 -0.410680027 0.101627155
0.573985622 0.110603894 0.811361377 0.025703426
0.780473741 -0.622124396 -0.061822126 0.213240000
0.730505076 -0.227951631 -0.643739379 0.061482488
0.549887211 -0.509692521 -0.661692972 0.071156774
0.458496429 0.327392144 0.826193324 0.030288789
0.763633982 0.105290057 -0.637006393 0.154557788
0.887548193 0.028230854 -0.459849132 0.089957992
0.870603154 -0.237659847 -0.430775980 0.289445952
0.859195388 -0.019135606 -0.511289657 0.109758285
-0.161229726 -0.865653537 0.473971443 0.046940198
0.439666194 -0.605972790 -0.662940884 0.065257556
0.399802559 0.480404150 -0.780621398 0.038614612
0.968622598 0.237782530 -0.072316876 0.164690649
0.321111619 -0.536787348 0.780222193 0.260752773
0.123792784 -0.516521095 -0.847278765 0.020179653
0.578866210 0.616875791 -0.533271197 0.092729480
0.440652327 -0.858915268 -0.260940776 0.167599595
0.795970812 0.598897860 0.088044425 0.119377103
-0.594028484 0.478470298 -0.646681014 0.039908713
-0.140127906 -0.725211190 0.674116384 0.002209795
0.721888379 -0.614321142 -0.318569777 0.029547746
-0.397352422 -0.917523928 -0.016152232 0.098041261
0.585779545 0.252712281 0.770064171 0.134087961
0.483822309 -0.043323757 0.874093259 0.074859847
-0.549529728 -0.070711626 -0.832476392 0.025175084
0.762159780 0.601676925 -0.238950513 0.042180404
0.984244532 -0.114125751 -0.135048196 0.107822988
0.750460196 -0.304663102 -0.586506512 0.143850939
0.370171618 -0.722542356 0.583871148 0.140794418
0.602426662 0.382959155 0.700303079 0.001671913
0.630433307 -0.772780293 -0.073242508 0.068646680
0.199415732 -0.817381210 0.540482491 0.011334135
0.486594631 0.730452077 -0.479234211 0.048223502
0.461845992 0.766140547 0.446908203 0.120388597
0.456482190 0.019834105 0.889511449 0.122032124
0.801175966 0.254923928 -0.541415610 0.040852528
0.680035822 -0.665734431 -0.307162739 0.042896081
0.712251311 0.688111417 -0.138566760 0.093384945
-0.105309216 -0.402619375 -0.909289617 0.051662478
0.478896978 0.571275082 -0.666560173 0.156916280
0.826390455 -0.075742200 -0.557980229 0.199615142
0.946102565 0.253890103 0.201071509 0.157236576
0.142199432 -0.794132132 0.590875180 0.089827746
0.568472703 -0.121314024 -0.813708605 0.004343837
-0.388818151 -0.149689996 -0.909072797 0.152197718
0.145602727 0.798939763 0.583519580 0.126572593
0.433052328 -0.896641785 0.092191051 0.140202746
0.243381383 0.383022760 0.891099920 0.024105937
0.522599617 0.328951043 0.786562681 0.116504683
0.657984711 -0.745716470 -0.104704661 0.004142031
0.849310287 0.441094400 0.290013390 0.101883761
0.589468089 -0.615122824 0.523594579 0.040415666
-0.006026462 -0.941148258 -0.337940287 0.052270448
0.297013465 0.693885743 0.655976812 0.083987943
0.534790554 -0.080483623 0.841142942 0.035609897
0.636605345 0.640637213 0.429322252 0.116533551
0.660063651 -0.736258376 0.149129410 0.041677867
0.459974660 -0.536992117 0.707151171 0.050751571
0.722835690 -0.065716559 -0.687887999 0.047803031
0.144512161 -0.377700264 -0.914581186 0.160489580
0.688231385 0.725370947 0.013211732 0.037243858
0.690616582 -0.722553893 -0.031058143 0.034183256
0.477377572 0.615898106 0.626721770 0.045575066
0.669870656 0.307183946 -0.675952164 0.112999004
0.809775212 -0.586738738 -0.001326730 0.136898717
0.629792101 0.055429952 0.774783473 0.052863171
0.442118149 0.541121834 0.715345163 0.156668114
0.001239366 -0.586535788 0.809922363 0.038780248
-0.165337539 0.893884579 0.416693961 0.038756971
0.347345534 -0.798263828 0.492062945 0.017796027
0.335045084 -0.645762587 -0.686101649 0.203236111
0.306586581 0.555874887 -0.772662785 0.029791024
0.492225538 0.606472641 0.624423699 0.142961947
0.445661552 -0.221614354 -0.867336647 0.077643719
0.775962158 0.196578974 0.599365862 0.070662572
0.456182560 0.888117274 -0.056081903 0.007910521
0.241112310 0.880117587 0.408971744 0.176212808
0.713395618 -0.555764891 0.426839640 0.048883080
0.159401267 -0.987212579 0.001599813 0.332378680
0.446201116 -0.438563338 -0.780106892 0.032454323
0.642328927 -0.353700157 0.679933635 0.087250373
0.752407844 -0.643757269 -0.139495569 0.463720940
0.997366781 0.047613498 0.054703363 0.009222372
0.235373683 0.364051500 0.901146899 0.124003386
0.945595759 -0.146727151 -0.290378726 0.003976965
0.860908459 0.253683360 0.441000430 0.069351788
0.403237800 0.894322014 0.193874732 0.011483418
-0.038098035 0.875104844 -0.482431396 0.057588505
0.312517308 0.018806393 0.949725882 0.105004096
0.768102362 0.599755438 0.224303758 0.028673142
-0.005587409 0.731088784 -0.682259460 0.024706702
0.120958150 -0.991508402 0.047751602 0.118493535
0.280772616 0.366579338 0.887009767 0.117133691
0.151042403 -0.519116708 0.841251470 0.017150183
0.335718011 0.628463025 0.701660633 0.024242957
0.391230915 0.549266843 -0.738406599 0.094088926
0.585420549 -0.359258626 -0.726784714 0.084478780
-0.544795760 0.654805196 -0.523858507 0.017738329
0.565270946 0.823353532 0.050573904 0.101364645
0.402021883 -0.905950087 0.132788725 0.071277856
0.761872887 0.606203679 -0.228181513 0.210576811
0.186399655 -0.506703047 -0.841728692 0.040069687
-0.014486611 -0.716982523 0.696940600 0.074827454
0.242348377 0.967924959 0.066246035 0.058425735
0.308271723 0.412552487 -0.857186672 0.056995926
0.846645289 -0.509852634 0.152453425 0.037714452
0.370020073 -0.009285493 -0.928977354 0.061230758
0.801704687 0.580787396 0.141264273 0.213058063
0.875050324 0.215465565 -0.433429950 0.048812510
0.082340206 0.501749617 -0.861085020 0.003545486
0.722606793 -0.555330912 0.411639406 0.088851907
-0.004192975 0.538205874 0.842802976 0.061465484
0.899618406 -0.349470294 -0.261834370 0.128050353
0.866947806 0.210893897 0.451580851 0.078329595
0.366543081 0.843373372 -0.392896328 0.130939173
0.024180288 0.390913488 0.920109754 0.001485172
0.745172630 0.464561752 0.478435084 0.011549623
0.561203920 -0.347358360 0.751260494 0.121472585
0.406663188 -0.369769675 -0.835401364 0.236000495
0.858648847 0.493343090 0.139049464 0.027554739
-0.142758478 -0.988023375 -0.058564724 0.088288987
0.459970604 0.716335940 0.524680726 0.084770643
0.109808796 0.685560539 0.719686582 0.171830550
0.212895610 -0.492706133 -0.843751223 0.028873762
0.630269023 0.285805612 -0.721856018 0.196248980
0.819665288 0.516098852 0.248577536 0.056405061
0.503356748 0.694148469 0.514577388 0.075683854
0.926259401 0.127978028 -0.354492800 0.007480256
0.487777492 -0.727869109 -0.481954022 0.094672997
0.425740055 0.831845019 0.356060766 0.110196309
-0.220543892 -0.437049909 -0.871979225 0.000188856
0.483953256 -0.693648772 0.533517224 0.001034946
0.949242382 0.282714341 0.137882203 0.154116635
-0.384935568 0.550410703 -0.740859411 0.072090054
0.785308808 -0.240545049 0.570463106 0.020550107
0.724222327 0.677314930 -0.129408291 0.070024611
0.364544679 -0.816441652 -0.447805992 0.030016097
0.902528289 0.182497541 -0.390047863 0.116670177
0.833370611 -0.409388581 -0.371341371 0.078224569
0.566550650 -0.383254004 0.729477025 0.100221126
0.806592323 -0.535292684 0.250740040 0.062945104
0.345268078 -0.814677719 -0.465929359 0.005240259
0.899723478 0.311884184 -0.305329197 0.175885870
0.114170833 -0.739156808 -0.663786287 0.099677718
0.148025709 -0.678148872 0.719862832 0.056977747
0.316532331 -0.930640036 -0.183620281 0.028649384
0.885011716 0.437058521 0.160418552 0.137113658
0.086375217 0.817469200 0.569458891 0.070478238
-0.137337702 -0.989951304 0.033686371 0.038963951
0.663211913 -0.354838068 -0.658968818 0.020339756
0.146784166 0.391730193 0.908296132 0.090535164
0.464657394 -0.147935342 -0.873045612 0.112562840
0.825496360 0.546117264 0.142519099 0.018844189
0.428242708 0.483273129 -0.763580556 0.053051612
0.845029044 -0.324252468 0.425189665 0.054117847
0.069387438 0.797009923 0.599967137 0.098148266
0.514136377 -0.574127377 0.637213889 0.072461154
0.659713550 -0.368655203 -0.654882717 0.025375211
0.863059646 -0.433100057 0.259908421 0.032726236
0.131247067 -0.325394519 0.936425445 0.137393081
0.517791018 0.697847355 -0.494875267 0.152107198
-0.328027939 0.367707191 -0.870166130 0.020412610
-0.102225729 -0.696043804 -0.710684827 0.022891292
0.608154914 -0.100936685 -0.787374997 0.088831578
0.674627517 -0.382706021 0.631200297 0.093337100
0.158164658 -0.833186697 -0.529890431 0.042231600
0.510927927 0.237514069 -0.826159621 0.092553057
-0.973454906 -0.065848169 0.219202109 0.083470462
0.379077185 0.589870055 0.712989345 0.054347254
0.412835196 -0.759371650 0.502913311 0.042759850
0.240617138 -0.443091821 -0.863581514 0.029826751
-0.047774607 0.538407599 0.841329213 0.016825614
0.782913389 -0.471577372 0.405784927 0.009618500
0.589717189 -0.539813589 -0.600695369 0.111010031
0.065975172 0.628618522 0.774910337 0.233801111
0.895637914 0.379987356 -0.231175986 0.168445086
0.223572087 -0.945224960 -0.237834600 0.175315526
0.721105721 0.135389603 -0.679467582 0.188843857
-0.100963686 -0.985904609 0.133410780 0.039393474
0.444974933 0.495552794 -0.745938829 0.177189863
0.467966205 0.710253025 -0.525878572 0.043025655
0.245990087 0.636326337 0.731148186 0.154392366
-0.059684893 0.531579570 0.844902878 0.037392987
0.385489752 -0.694106510 -0.607958719 0.307069322
0.846375386 -0.475151091 0.240582932 0.149387232
-0.019859311 -0.582314747 -0.812720827 0.135074874
0.828484899 0.123992149 0.546112368 0.045178355
-0.170606534 -0.111501745 -0.979010098 0.106800656
0.253144927 0.276182766 -0.927168122 0.071156180
0.947481576 0.288751156 -0.137482480 0.310444648
-0.273490871 -0.613352259 0.740946523 0.164086309
0.665739577 0.481306948 -0.570205610 0.150642853
0.791880363 -0.610548312 -0.012499959 0.095649020
0.352864523 -0.929986375 0.103014419 0.083574668
0.688430819 0.715439888 0.119200557 0.116272285
0.850081559 -0.229548496 -0.473992437 0.051168888
0.654719566 0.442677513 0.612681736 0.018107358
0.943164525 0.202934532 -0.263169631 0.011386574
0.148610800 0.748244815 -0.646563629 0.140534362
0.141953283 0.787680903 0.599506514 0.171083770
0.573348487 -0.806572457 -0.143917975 0.288440345
0.184794002 0.937122728 -0.296061089 0.393022024
0.522524734 -0.565833543 0.637808987 0.289400285
0.047683201 -0.612773088 -0.788819025 0.207195689
0.415650762 0.589804162 0.692362257 0.104247503
0.442100768 -0.772035983 0.456626052 0.030306420
-0.050085235 0.818967166 -0.571650461 0.073273667
-0.021182694 0.539702501 0.841589273 0.132489541
0.834039818 -0.551654605 -0.007401293 0.079817849
-0.946042888 -0.096199730 0.309432490 0.157503915
0.018755471 -0.615024721 -0.788284736 0.035769885
0.072578305 0.152781500 0.985591296 0.070014937
0.831808159 -0.540069435 0.128141294 0.129503927
0.101236934 0.728476367 0.677549456 0.283359454
0.791040198 0.609275087 0.055129599 0.145550978
0.655958283 0.621096116 0.428903655 0.025257851
0.776773838 -0.178806978 0.603862956 0.002804422
0.538407380 -0.153881800 -0.828515470 0.005366618
0.759210788 0.343364438 0.552901296 0.013885103
0.302027756 0.805540635 -0.509787721 0.066262844
0.436970629 0.331546793 0.836141969 0.069518050
0.662622107 -0.075558480 -0.745132780 0.248563248
0.017644808 0.563049449 -0.826234821 0.040694514
0.555558484 0.814333060 -0.167977492 0.054751175
0.044690075 0.869943078 -0.491123038 0.021634176
0.322615145 0.179493699 0.929355411 0.049900531
0.777614342 -0.592583475 0.210144616 0.127798475
0.081214302 0.616537909 -0.783125305 0.078158777
-0.134668121 0.570804310 0.809967245 0.134453697
0.369286258 0.622035334 -0.690434430 0.071777271
0.286155153 -0.424981837 -0.858781501 0.020270403
0.690236834 -0.707876846 0.149944939 0.051894073
0.574780082 0.386915568 0.721057696 0.037752437
0.849021061 0.124832266 -0.513400569 0.063707057
0.274284102 -0.400102164 0.874463544 0.058545087
0.190659569 -0.717301759 -0.670169468 0.067965152
0.387458244 0.796390251 0.464369118 0.041737667
0.578557177 0.098687196 -0.809649572 0.168854765
0.403423698 -0.489801485 -0.772880214 0.127552860
0.514084688 -0.530902305 0.673691084 0.060603592
0.635767430 0.766886150 0.087666452 0.034361177
-0.261456551 0.254979815 -0.930927369 0.018581403
0.297501442 0.569423205 0.766322455 0.009714443
0.731195141 -0.568983769 -0.376312552 0.021776536
0.614032013 0.313263341 -0.724452046 0.107942444
0.464769073 0.663609679 -0.586184188 0.004558040
0.582525494 -0.445526898 -0.679830738 0.016431599
0.454132579 0.781712942 0.427420726 0.193569513
0.126840745 -0.945454456 -0.300045493 0.019337196
0.940277735 0.322890001 -0.107795310 0.021216118
0.882904531 -0.465261555 0.063334618 0.242293977
0.420879660 -0.479603202 -0.769961740 0.002298553
0.698761169 -0.304775946 -0.647181931 0.082975673
0.807041082 -0.127500159 0.576566042 0.207299083
0.501104351 -0.259137080 -0.825676936 0.073495602
0.046106906 0.774489245 -0.630904559 0.110523276
0.399427437 0.466566499 -0.789159949 0.018284371
0.825200902 0.560197688 -0.072263552 0.115573997
0.566190894 0.747135233 -0.348162052 0.006552200
0.555638256 -0.761683231 0.333323842 0.125469156
0.613939231 0.109968852 -0.781655597 0.082840454
0.358328965 0.891715171 0.276485815 0.099458676
0.885529507 0.349299408 0.306312611 0.130096207
0.714091173 0.481113952 -0.508530394 0.103097670
-0.934174019 -0.106091398 -0.340680963 0.048086264
0.190793551 0.641966513 -0.742614851 0.034524810
0.545676316 -0.775604358 0.317293615 0.087123625
0.796741450 0.327769738 0.507710607 0.163390524
0.538819317 -0.714160486 -0.446820483 0.112426485
-0.358172128 0.049441113 -0.932345592 0.227489650
0.525163871 0.721871215 -0.450671562 0.107164586
0.801427007 0.589181620 0.102858015 0.159962190
0.304627357 -0.504733362 -0.807741547 0.051503422
0.320778103 -0.866201195 0.383140832 0.016093627
0.262591734 -0.850367813 -0.455982635 0.160158660
0.548526253 0.817301289 -0.176458359 0.132899258
0.665111287 0.746682152 0.009630127 0.033558433
0.830087140 -0.455656605 0.321453570 0.072044472
-0.048715185 0.495625481 0.867169080 0.229749561
0.148058350 0.753748488 -0.640267086 0.133030991
-0.201542854 0.664169761 -0.719902081 0.150101159
0.025802543 0.376811582 -0.925930484 0.050315382
0.917135904 -0.150568268 -0.369040554 0.013149935
0.374815842 -0.924963932 0.062887268 0.307106618
0.778792195 -0.153750142 0.608147688 0.343269675
0.319878297 -0.715520727 -0.621053914 0.063406535
0.697938619 0.674030684 0.242000662 0.067053644
0.224146276 0.621162829 0.750942866 0.226576292
0.517204866 -0.627026148 -0.582526683 0.238231776
0.482502861 -0.750992886 -0.450777854 0.041544821
-0.065217564 0.541858409 0.837935638 0.000067126
0.545220263 -0.728311060 -0.415087779 0.018027751
0.603190322 0.686876039 0.405416751 0.128820984
0.081721717 0.551253315 0.830326047 0.121980890
0.580836852 -0.256586616 0.772523048 0.033141475
0.620764797 0.266980325 0.737138096 0.176330432
0.451704925 0.514717958 0.728716738 0.025546566
0.695347310 -0.046922038 -0.717140461 0.075501270
0.133966323 0.897608316 0.419943253 0.107688343
0.034196468 -0.365922765 0.930016737 0.036885812
0.022297463 -0.951761361 -0.306027998 0.044450860
0.107183594 0.607244306 0.787252202 0.005344820
0.921111950 -0.293668820 -0.255560950 0.134784799
0.012809796 0.811620745 -0.584044240 0.074729176
0.615531995 0.763262560 0.196343137 0.074679669
0.806049649 -0.541140769 -0.239688613 0.025988108
0.274704617 -0.640328777 -0.717298007 0.073786141
0.312051295 0.623425672 -0.716913119 0.176854670
0.659211201 0.066312064 0.749028239 0.152715028
0.283325949 -0.604735108 -0.744326445 0.035875791
0.189568206 -0.920586627 0.341444222 0.056224271
-0.971646988 -0.093652820 -0.217097400 0.034801194
0.141519594 -0.797476792 -0.586517665 0.127548008
0.826276854 0.241081683 -0.509064026 0.100713488
0.069191347 -0.411029034 0.908992679 0.094771142
0.450367028 0.772762583 -0.447222016 0.078139841
0.215613327 -0.644318227 0.733733545 0.114068543
0.582401341 -0.538492761 0.608961595 0.014548915
0.710112562 0.614836601 -0.343097805 0.241877824
0.662875243 0.735268759 -0.141337412 0.116143476
0.600556815 0.458260077 0.655232183 0.016144060
0.520498493 0.178369310 -0.835024376 0.044067733
0.605541154 -0.253801538 0.754257708 0.019951345
-0.235199106 -0.967690892 0.090860979 0.138561282
0.538366862 0.828508216 0.154062512 0.076057496
0.659593015 -0.708681361 0.250415222 0.040940300
0.669369762 -0.690699013 0.273640265 0.055867015
0.864244497 0.021109550 0.502628926 0.157154836
0.562541851 0.357066679 0.745687637 0.012139445
0.932396859 -0.250915740 0.260148782 0.061253883
0.440345775 0.654629586 0.614455616 0.094474827
0.858198087 -0.162305969 0.486983384 0.032642438
0.072584698 -0.689197758 0.720928507 0.190233638
0.308990554 -0.122024342 -0.943204589 0.021931358
0.628614774 0.465423677 -0.623076454 0.100822721
0.670256536 -0.576178707 0.467733122 0.038188093
0.343184349 -0.911561602 0.226450764 0.016459280
0.388443994 0.534088766 -0.750906421 0.017958142
-0.409284025 -0.155896238 -0.898989961 0.070974740
0.660634657 -0.640783933 0.391098200 0.088294234
0.376586220 -0.485491471 0.788974556 0.029610189
0.817408964 0.262045495 -0.513005598 0.113344617
0.648792464 0.653026943 0.390671411 0.065669246
0.392904950 0.147093063 0.907738581 0.037013488
0.433053792 0.813679080 0.387802486 0.112599988
0.112754602 -0.155865153 -0.981321789 0.068805245
0.579688181 0.034596259 0.814103625 0.059742255
0.427102110 0.665771870 0.611826450 0.041524490
0.662058529 0.474958982 -0.579734826 0.104190815
0.076802319 0.749676861 -0.657332494 0.031822163
0.750000027 0.250275558 -0.612259834 0.049714877
0.071877087 -0.775489721 -0.627255433 0.143490614
0.378128996 0.635266819 0.673390326 0.238261223
0.584024633 -0.247858386 0.772969241 0.026388094
